sales_record_id,sales_order_id,created_date,created_time,last_updated_date,last_updated_time,sales_staff_id,counterparty_id,units_sold,unit_price,currency_id,design_id,agreed_payment_date,agreed_delivery_date,agreed_delivery_location_id
103291,4970,2023-10-27,14:14:10.128000,2023-10-27,14:14:10.128000,9,11,7573,2.47,3,33,2023-11-01,2023-10-29,3
103292,4971,2023-10-27,14:20:09.816000,2023-10-27,14:20:09.816000,5,6,81411,2.09,1,67,2023-10-31,2023-10-30,17
103293,4972,2023-10-27,15:03:10.228000,2023-10-27,15:03:10.228000,10,3,92242,2.68,3,8,2023-10-28,2023-11-03,25
103294,4973,2023-10-27,16:06:09.826000,2023-10-27,16:06:09.826000,5,14,62875,3.90,2,98,2023-10-29,2023-10-30,14
103295,4974,2023-10-27,16:26:10.628000,2023-10-27,16:26:10.628000,15,11,31866,2.49,3,154,2023-10-31,2023-10-28,26
103296,4975,2023-10-27,16:59:09.853000,2023-10-27,16:59:09.853000,12,14,91083,3.32,1,51,2023-11-01,2023-10-28,15
103297,4976,2023-10-27,17:07:09.774000,2023-10-27,17:07:09.774000,19,13,48731,2.53,1,32,2023-11-01,2023-10-30,9
103298,4977,2023-10-27,17:43:09.650000,2023-10-27,17:43:09.650000,9,9,17417,2.36,1,240,2023-10-31,2023-11-01,13
103299,4978,2023-10-27,18:19:09.705000,2023-10-27,18:19:09.705000,15,2,76280,2.36,3,132,2023-11-02,2023-10-31,25
103300,4979,2023-10-27,18:25:09.988000,2023-10-27,18:25:09.988000,9,2,63506,3.76,1,44,2023-10-27,2023-10-29,3
103301,4980,2023-10-27,18:28:09.721000,2023-10-27,18:28:09.721000,8,6,67814,3.94,3,71,2023-10-28,2023-10-29,17
103302,4981,2023-10-30,08:27:09.957000,2023-10-30,08:27:09.957000,5,6,26768,2.64,3,112,2023-11-03,2023-11-02,10
103303,4982,2023-10-30,09:51:09.719000,2023-10-30,09:51:09.719000,15,5,66274,3.87,3,131,2023-11-02,2023-11-02,6
103304,4983,2023-10-30,10:22:09.963000,2023-10-30,10:22:09.963000,3,11,78603,2.26,1,50,2023-10-31,2023-11-01,12
103305,4984,2023-10-30,10:40:10.431000,2023-10-30,10:40:10.431000,5,9,48413,2.56,3,67,2023-11-02,2023-11-02,8
103306,4985,2023-10-30,11:27:09.831000,2023-10-30,11:27:09.831000,10,2,14390,3.98,3,15,2023-11-02,2023-10-30,19
103307,4986,2023-10-30,11:38:09.749000,2023-10-30,11:38:09.749000,1,13,20034,3.10,1,40,2023-11-01,2023-11-03,23
103308,4987,2023-10-30,12:38:10.001000,2023-10-30,12:38:10.001000,7,3,22236,2.40,3,165,2023-10-31,2023-10-30,10
103309,4988,2023-10-30,13:46:10.485000,2023-10-30,13:46:10.485000,3,1,59078,2.54,2,172,2023-11-02,2023-11-05,18
103310,4989,2023-10-30,14:45:09.988000,2023-10-30,14:45:09.988000,6,14,99141,2.76,3,69,2023-11-02,2023-11-04,9
103311,4990,2023-10-30,15:08:09.736000,2023-10-30,15:08:09.736000,2,15,97767,2.03,1,134,2023-11-04,2023-11-06,29
103312,4991,2023-10-30,15:53:09.886000,2023-10-30,15:53:09.886000,16,11,73369,3.94,1,40,2023-11-04,2023-11-02,18
103313,4992,2023-10-30,16:15:10.059000,2023-10-30,16:15:10.059000,17,2,32138,2.97,3,154,2023-10-30,2023-11-05,21
103314,4993,2023-10-30,16:44:09.813000,2023-10-30,16:44:09.813000,1,12,50501,2.53,2,136,2023-11-01,2023-11-02,30
103315,4994,2023-10-30,18:20:10.094000,2023-10-30,18:20:10.094000,12,14,99885,2.58,2,145,2023-11-01,2023-11-03,9
103316,4995,2023-10-31,08:38:10.235000,2023-10-31,08:38:10.235000,20,19,72708,3.84,3,180,2023-11-04,2023-11-06,3
103317,4996,2023-10-31,09:31:09.936000,2023-10-31,09:31:09.936000,16,2,95457,3.97,1,95,2023-11-05,2023-11-06,23
103318,4997,2023-10-31,09:56:10.249000,2023-10-31,09:56:10.249000,7,14,31672,2.20,1,24,2023-11-03,2023-11-05,17
103319,4998,2023-10-31,09:57:09.761000,2023-10-31,09:57:09.761000,4,14,54449,2.34,1,165,2023-11-01,2023-11-04,22
103320,4999,2023-10-31,11:14:09.905000,2023-10-31,11:14:09.905000,19,20,21962,2.87,3,227,2023-11-04,2023-11-03,22
103321,5000,2023-10-31,11:16:10.102000,2023-10-31,11:16:10.102000,18,10,34654,2.16,2,124,2023-11-02,2023-11-06,20
103322,5001,2023-10-31,11:17:09.833000,2023-10-31,11:17:09.833000,15,15,68396,3.14,3,233,2023-11-03,2023-11-06,8
103323,5002,2023-10-31,11:22:09.908000,2023-10-31,11:22:09.908000,3,15,24474,2.86,3,214,2023-11-06,2023-11-04,29
103324,5003,2023-10-31,11:23:10.069000,2023-10-31,11:23:10.069000,14,12,82002,3.38,2,7,2023-11-04,2023-11-03,29
103325,5004,2023-10-31,11:58:09.889000,2023-10-31,11:58:09.889000,13,7,8659,3.16,2,240,2023-11-05,2023-11-06,13
103326,5005,2023-10-31,12:47:10.097000,2023-10-31,12:47:10.097000,11,17,24767,2.03,2,24,2023-11-04,2023-11-06,14
103327,5006,2023-10-31,12:55:10.255000,2023-10-31,12:55:10.255000,9,16,15056,3.88,2,31,2023-11-02,2023-11-06,25
103328,5007,2023-10-31,15:02:09.982000,2023-10-31,15:02:09.982000,7,9,11028,3.80,1,60,2023-11-01,2023-11-01,2
103329,5008,2023-10-31,15:32:09.788000,2023-10-31,15:32:09.788000,5,18,32220,3.35,2,233,2023-11-01,2023-11-05,10
103330,5009,2023-10-31,16:22:09.783000,2023-10-31,16:22:09.783000,8,11,65360,3.49,1,62,2023-11-05,2023-11-06,16
103331,5010,2023-10-31,16:23:09.765000,2023-10-31,16:23:09.765000,3,3,35062,2.04,1,183,2023-11-03,2023-11-07,25
103332,5011,2023-10-31,18:02:09.789000,2023-10-31,18:02:09.789000,13,3,27245,3.11,3,168,2023-11-06,2023-11-01,25
103333,5012,2023-10-31,18:13:10.045000,2023-10-31,18:13:10.045000,16,16,40253,2.91,3,135,2023-11-05,2023-11-04,11
103334,5013,2023-10-31,18:39:09.890000,2023-10-31,18:39:09.890000,3,9,58385,2.87,3,56,2023-11-06,2023-11-01,18
103335,5014,2023-11-01,08:54:10.148000,2023-11-01,08:54:10.148000,19,10,58293,3.03,3,229,2023-11-05,2023-11-03,4
103336,5015,2023-11-01,09:15:10.121000,2023-11-01,09:15:10.121000,7,5,98663,2.30,2,84,2023-11-02,2023-11-08,1
103337,5016,2023-11-01,10:06:09.725000,2023-11-01,10:06:09.725000,8,7,69553,2.12,1,73,2023-11-01,2023-11-05,2
103338,5017,2023-11-01,10:14:10.147000,2023-11-01,10:14:10.147000,9,2,77198,3.22,1,24,2023-11-01,2023-11-02,21
103339,5018,2023-11-01,10:18:09.790000,2023-11-01,10:18:09.790000,10,11,10729,2.53,3,212,2023-11-06,2023-11-08,1
103340,5019,2023-11-01,10:54:10.105000,2023-11-01,10:54:10.105000,14,18,52313,3.09,1,20,2023-11-07,2023-11-06,9
103341,5020,2023-11-01,10:56:10.107000,2023-11-01,10:56:10.107000,16,10,28458,3.42,3,167,2023-11-03,2023-11-05,8
103342,5021,2023-11-01,11:44:10.024000,2023-11-01,11:44:10.024000,16,14,47564,3.28,1,81,2023-11-02,2023-11-04,2
103343,5022,2023-11-01,12:03:09.713000,2023-11-01,12:03:09.713000,11,9,97468,3.33,3,231,2023-11-04,2023-11-06,22
103344,5023,2023-11-01,12:31:09.806000,2023-11-01,12:31:09.806000,4,15,51961,2.74,1,222,2023-11-02,2023-11-06,26
103345,5024,2023-11-01,12:43:10.049000,2023-11-01,12:43:10.049000,5,3,46807,2.28,3,207,2023-11-02,2023-11-08,25
103346,5025,2023-11-01,13:04:10.002000,2023-11-01,13:04:10.002000,18,2,83287,3.41,1,237,2023-11-07,2023-11-03,15
103347,5026,2023-11-01,13:16:10.083000,2023-11-01,13:16:10.083000,5,10,10090,2.81,2,13,2023-11-02,2023-11-07,16
103348,5027,2023-11-01,13:30:10.133000,2023-11-01,13:30:10.133000,19,13,13485,2.18,3,246,2023-11-03,2023-11-07,22
103349,5028,2023-11-01,13:33:10.231000,2023-11-01,13:33:10.231000,20,13,34701,3.97,1,229,2023-11-03,2023-11-04,28
103350,5029,2023-11-01,14:12:10.124000,2023-11-01,14:12:10.124000,13,7,57395,3.49,1,39,2023-11-04,2023-11-02,26
103351,5030,2023-11-01,14:22:10.329000,2023-11-01,14:22:10.329000,11,17,51651,3.25,2,186,2023-11-05,2023-11-06,27
103352,5031,2023-11-01,14:36:10.096000,2023-11-01,14:36:10.096000,4,13,73027,3.30,1,30,2023-11-05,2023-11-05,16
103353,5032,2023-11-01,15:38:09.829000,2023-11-01,15:38:09.829000,1,2,34024,2.37,2,238,2023-11-02,2023-11-08,14
103354,5033,2023-11-01,15:52:09.836000,2023-11-01,15:52:09.836000,2,10,20569,3.01,2,137,2023-11-04,2023-11-03,13
103355,5034,2023-11-01,16:01:10.674000,2023-11-01,16:01:10.674000,16,15,42297,2.49,3,201,2023-11-03,2023-11-02,6
103356,5035,2023-11-01,16:06:09.791000,2023-11-01,16:06:09.791000,1,17,65588,2.59,3,147,2023-11-05,2023-11-01,17
103357,5036,2023-11-01,16:28:10.305000,2023-11-01,16:28:10.305000,6,3,48784,3.38,3,167,2023-11-03,2023-11-03,9
103358,5037,2023-11-01,17:12:09.727000,2023-11-01,17:12:09.727000,15,18,42882,3.71,2,241,2023-11-06,2023-11-07,25
103359,5038,2023-11-01,18:13:10.078000,2023-11-01,18:13:10.078000,15,3,44900,2.11,1,12,2023-11-06,2023-11-06,3
103360,5039,2023-11-01,18:19:09.922000,2023-11-01,18:19:09.922000,12,1,3765,2.92,1,112,2023-11-03,2023-11-06,6
103361,5040,2023-11-02,08:41:10.321000,2023-11-02,08:41:10.321000,4,18,93976,3.08,3,127,2023-11-04,2023-11-09,10
103362,5041,2023-11-02,08:55:09.925000,2023-11-02,08:55:09.925000,7,2,59079,3.83,2,143,2023-11-05,2023-11-03,28
103363,5042,2023-11-02,09:18:09.782000,2023-11-02,09:18:09.782000,14,5,51063,2.75,1,176,2023-11-05,2023-11-05,9
103364,5043,2023-11-02,09:34:09.973000,2023-11-02,09:34:09.973000,19,7,52240,3.32,2,148,2023-11-06,2023-11-05,26
103365,5044,2023-11-02,10:51:09.865000,2023-11-02,10:51:09.865000,5,5,51113,3.51,3,68,2023-11-04,2023-11-08,19
103366,5045,2023-11-02,11:19:10.030000,2023-11-02,11:19:10.030000,13,5,63923,3.71,1,196,2023-11-04,2023-11-03,1
103367,5046,2023-11-02,11:39:09.824000,2023-11-02,11:39:09.824000,2,19,28211,2.64,3,54,2023-11-04,2023-11-06,25
103368,5047,2023-11-02,14:15:10.274000,2023-11-02,14:15:10.274000,10,16,39328,2.36,3,45,2023-11-04,2023-11-08,2
103369,5048,2023-11-02,14:40:10.308000,2023-11-02,14:40:10.308000,6,4,34746,3.30,1,194,2023-11-06,2023-11-08,1
103370,5049,2023-11-02,15:03:10.003000,2023-11-02,15:03:10.003000,17,1,98706,2.03,3,162,2023-11-06,2023-11-08,6
103371,5050,2023-11-02,15:12:09.765000,2023-11-02,15:12:09.765000,1,5,56547,2.85,2,23,2023-11-06,2023-11-09,15
103372,5051,2023-11-02,16:15:10.303000,2023-11-02,16:15:10.303000,17,14,56173,2.51,2,26,2023-11-05,2023-11-05,10
103373,5052,2023-11-02,16:21:10.382000,2023-11-02,16:21:10.382000,12,4,85154,3.86,1,120,2023-11-04,2023-11-09,16
103374,5053,2023-11-02,16:28:09.836000,2023-11-02,16:28:09.836000,2,3,93430,3.07,3,67,2023-11-02,2023-11-08,2
103375,5054,2023-11-02,16:42:09.813000,2023-11-02,16:42:09.813000,17,14,82463,2.38,2,85,2023-11-03,2023-11-09,9
103376,5055,2023-11-02,16:53:10.099000,2023-11-02,16:53:10.099000,14,17,75492,2.58,2,149,2023-11-04,2023-11-08,23
103377,5056,2023-11-02,17:06:10.126000,2023-11-02,17:06:10.126000,14,15,58049,2.99,1,48,2023-11-08,2023-11-08,20
103378,5057,2023-11-02,17:35:09.977000,2023-11-02,17:35:09.977000,19,9,62374,3.71,1,32,2023-11-06,2023-11-03,5
103379,5058,2023-11-02,17:48:09.796000,2023-11-02,17:48:09.796000,8,1,84647,3.34,2,236,2023-11-08,2023-11-09,25
103380,5059,2023-11-02,18:03:10.059000,2023-11-02,18:03:10.059000,20,20,30263,3.15,1,162,2023-11-06,2023-11-02,16
103381,5060,2023-11-03,08:35:09.815000,2023-11-03,08:35:09.815000,18,13,68847,2.75,1,206,2023-11-06,2023-11-07,3
103382,5061,2023-11-03,08:56:09.845000,2023-11-03,08:56:09.845000,3,8,81560,2.36,1,92,2023-11-08,2023-11-09,6
103383,5062,2023-11-03,09:50:09.851000,2023-11-03,09:50:09.851000,10,11,78008,3.30,2,226,2023-11-04,2023-11-08,28
103384,5063,2023-11-03,09:57:09.707000,2023-11-03,09:57:09.707000,6,10,82243,2.42,1,204,2023-11-09,2023-11-05,1
103385,5064,2023-11-03,10:25:10.072000,2023-11-03,10:25:10.072000,10,7,40798,2.76,2,127,2023-11-03,2023-11-04,20
103386,5065,2023-11-03,10:45:09.989000,2023-11-03,10:45:09.989000,12,1,99614,2.78,3,26,2023-11-07,2023-11-07,21
103387,5066,2023-11-03,11:24:09.876000,2023-11-03,11:24:09.876000,3,10,63675,3.12,1,169,2023-11-08,2023-11-08,20
103388,5067,2023-11-03,11:37:09.701000,2023-11-03,11:37:09.701000,10,6,33794,3.76,2,112,2023-11-09,2023-11-06,12
103389,5068,2023-11-03,12:21:10.127000,2023-11-03,12:21:10.127000,4,6,35770,3.35,1,49,2023-11-08,2023-11-10,13
103390,5069,2023-11-03,12:59:10.121000,2023-11-03,12:59:10.121000,19,9,20213,2.74,3,139,2023-11-07,2023-11-08,9
103391,5070,2023-11-03,14:22:10.034000,2023-11-03,14:22:10.034000,14,7,36545,2.32,2,246,2023-11-09,2023-11-09,3
103392,5071,2023-11-03,14:36:10.146000,2023-11-03,14:36:10.146000,4,16,68750,2.33,3,165,2023-11-08,2023-11-10,21
103393,5072,2023-11-03,15:02:10.048000,2023-11-03,15:02:10.048000,16,20,45224,3.65,3,53,2023-11-05,2023-11-05,21
103394,5073,2023-11-03,15:10:10.317000,2023-11-03,15:10:10.317000,8,16,42815,2.73,1,35,2023-11-09,2023-11-05,5
103395,5074,2023-11-03,15:53:09.788000,2023-11-03,15:53:09.788000,7,13,82853,2.55,2,225,2023-11-08,2023-11-07,21
103396,5075,2023-11-03,16:59:09.889000,2023-11-03,16:59:09.889000,4,3,91583,2.14,3,34,2023-11-04,2023-11-10,25
103397,5076,2023-11-03,17:25:09.951000,2023-11-03,17:25:09.951000,16,6,77273,3.28,2,99,2023-11-05,2023-11-09,18
103398,5077,2023-11-03,17:54:10.006000,2023-11-03,17:54:10.006000,1,13,64111,2.11,2,169,2023-11-05,2023-11-09,19
103399,5078,2023-11-03,18:45:10.450000,2023-11-03,18:45:10.450000,12,14,19475,2.09,1,109,2023-11-08,2023-11-09,27
103400,5079,2023-11-03,18:52:09.742000,2023-11-03,18:52:09.742000,17,4,29324,2.06,2,28,2023-11-04,2023-11-07,29
103401,5080,2023-11-06,08:34:09.892000,2023-11-06,08:34:09.892000,11,20,79407,2.56,2,154,2023-11-11,2023-11-10,8
103402,5081,2023-11-06,08:55:09.961000,2023-11-06,08:55:09.961000,4,9,29060,2.83,3,212,2023-11-07,2023-11-08,23
103403,5082,2023-11-06,08:59:09.875000,2023-11-06,08:59:09.875000,5,20,29211,3.23,1,202,2023-11-09,2023-11-12,15
103404,5083,2023-11-06,09:06:10.249000,2023-11-06,09:06:10.249000,17,17,8982,3.83,3,128,2023-11-07,2023-11-06,3
103405,5084,2023-11-06,09:10:10.162000,2023-11-06,09:10:10.162000,17,7,86652,3.91,2,66,2023-11-08,2023-11-08,4
103406,5085,2023-11-06,09:18:09.651000,2023-11-06,09:18:09.651000,16,10,34666,3.63,3,87,2023-11-10,2023-11-12,14
103407,5086,2023-11-06,09:42:10.050000,2023-11-06,09:42:10.050000,2,15,72535,3.78,3,89,2023-11-07,2023-11-08,9
103408,5087,2023-11-06,09:47:10.083000,2023-11-06,09:47:10.083000,8,19,97864,3.73,1,81,2023-11-12,2023-11-11,7
103409,5088,2023-11-06,10:21:09.818000,2023-11-06,10:21:09.818000,12,11,14221,2.59,2,84,2023-11-07,2023-11-10,30
103410,5089,2023-11-06,10:50:09.819000,2023-11-06,10:50:09.819000,16,6,45226,2.35,3,18,2023-11-07,2023-11-11,2
103411,5090,2023-11-06,11:02:10.095000,2023-11-06,11:02:10.095000,13,11,78917,2.84,3,87,2023-11-07,2023-11-06,29
103412,5091,2023-11-06,11:04:09.847000,2023-11-06,11:04:09.847000,13,18,83075,3.72,2,142,2023-11-11,2023-11-09,12
103413,5092,2023-11-06,12:19:09.871000,2023-11-06,12:19:09.871000,5,19,4631,3.20,3,89,2023-11-12,2023-11-08,13
103414,5093,2023-11-06,12:46:10.730000,2023-11-06,12:46:10.730000,9,2,81174,2.04,2,158,2023-11-11,2023-11-11,21
103415,5094,2023-11-06,12:58:09.899000,2023-11-06,12:58:09.899000,7,3,97207,2.15,2,177,2023-11-07,2023-11-06,10
103416,5095,2023-11-06,13:28:09.761000,2023-11-06,13:28:09.761000,3,17,53927,2.90,1,145,2023-11-08,2023-11-10,19
103417,5096,2023-11-06,13:29:09.729000,2023-11-06,13:29:09.729000,7,17,9414,2.54,3,175,2023-11-09,2023-11-07,6
103418,5097,2023-11-06,13:30:10.243000,2023-11-06,13:30:10.243000,4,10,3244,3.53,3,13,2023-11-07,2023-11-11,19
103419,5098,2023-11-06,13:39:09.826000,2023-11-06,13:39:09.826000,4,15,96348,3.89,1,2,2023-11-07,2023-11-11,1
103420,5099,2023-11-06,13:49:10.092000,2023-11-06,13:49:10.092000,3,4,53744,2.21,1,76,2023-11-10,2023-11-08,22
103421,5100,2023-11-06,15:59:09.988000,2023-11-06,15:59:09.988000,20,12,79467,3.49,3,123,2023-11-12,2023-11-11,12
103422,5101,2023-11-06,16:10:10.406000,2023-11-06,16:10:10.406000,8,9,39285,3.93,2,192,2023-11-08,2023-11-08,19
103423,5102,2023-11-06,16:57:10.107000,2023-11-06,16:57:10.107000,11,14,11967,3.43,1,217,2023-11-06,2023-11-07,11
103424,5103,2023-11-06,17:27:09.848000,2023-11-06,17:27:09.848000,5,8,92820,3.38,3,108,2023-11-08,2023-11-12,25
103425,5104,2023-11-07,08:43:09.789000,2023-11-07,08:43:09.789000,10,14,84337,2.08,1,33,2023-11-13,2023-11-10,10
103426,5105,2023-11-07,08:47:09.832000,2023-11-07,08:47:09.832000,5,3,42629,2.84,1,101,2023-11-12,2023-11-07,7
103427,5106,2023-11-07,09:05:09.857000,2023-11-07,09:05:09.857000,11,10,20341,2.76,2,124,2023-11-08,2023-11-07,19
103428,5107,2023-11-07,09:10:10.635000,2023-11-07,09:10:10.635000,5,15,4001,3.25,1,102,2023-11-12,2023-11-09,26
103429,5108,2023-11-07,09:20:09.742000,2023-11-07,09:20:09.742000,2,18,64277,3.92,3,184,2023-11-12,2023-11-10,24
103430,5109,2023-11-07,10:08:09.723000,2023-11-07,10:08:09.723000,5,7,99559,2.73,3,23,2023-11-12,2023-11-10,24
103431,5110,2023-11-07,10:21:10.131000,2023-11-07,10:21:10.131000,1,10,73054,2.47,1,79,2023-11-09,2023-11-11,18
103432,5111,2023-11-07,11:29:09.912000,2023-11-07,11:29:09.912000,13,14,50897,3.61,2,101,2023-11-09,2023-11-08,20
103433,5112,2023-11-07,12:17:10.071000,2023-11-07,12:17:10.071000,2,8,9527,2.03,2,136,2023-11-09,2023-11-13,24
103434,3750,2023-08-15,18:02:09.955000,2023-08-15,18:02:09.955000,19,18,61445,3.18,2,227,2023-08-19,2023-08-18,3
103435,5113,2023-11-07,13:23:10.032000,2023-11-07,13:23:10.032000,2,18,42009,3.47,1,172,2023-11-12,2023-11-13,13
103436,5114,2023-11-07,13:26:09.729000,2023-11-07,13:26:09.729000,2,14,72505,3.47,3,149,2023-11-13,2023-11-12,20
103437,5115,2023-11-07,13:28:10.056000,2023-11-07,13:28:10.056000,2,10,61308,3.00,3,167,2023-11-12,2023-11-14,30
103438,5116,2023-11-07,13:47:10.100000,2023-11-07,13:47:10.100000,6,13,69778,2.55,2,115,2023-11-09,2023-11-14,5
103439,5117,2023-11-07,14:04:10.046000,2023-11-07,14:04:10.046000,13,12,86334,2.92,1,124,2023-11-08,2023-11-12,4
103440,5118,2023-11-07,14:20:10,2023-11-07,14:20:10,10,20,48660,2.11,1,176,2023-11-08,2023-11-07,3
103441,5119,2023-11-07,14:42:10.384000,2023-11-07,14:42:10.384000,12,9,53714,2.39,1,243,2023-11-12,2023-11-10,20
103442,5120,2023-11-07,15:10:09.756000,2023-11-07,15:10:09.756000,14,1,9640,3.10,3,162,2023-11-10,2023-11-12,28
103443,5121,2023-11-07,16:07:10.011000,2023-11-07,16:07:10.011000,3,13,78519,3.12,2,246,2023-11-09,2023-11-08,1
103444,5122,2023-11-07,16:58:10.176000,2023-11-07,16:58:10.176000,9,16,43247,2.73,1,175,2023-11-12,2023-11-08,3
103445,5123,2023-11-07,17:33:10.379000,2023-11-07,17:33:10.379000,9,19,10234,3.57,1,48,2023-11-10,2023-11-11,23
103446,5124,2023-11-07,18:44:10.405000,2023-11-07,18:44:10.405000,20,14,11754,2.02,3,203,2023-11-11,2023-11-11,8
103447,5125,2023-11-07,18:51:09.905000,2023-11-07,18:51:09.905000,16,3,81964,3.68,3,190,2023-11-09,2023-11-13,3
103448,5126,2023-11-08,08:19:09.894000,2023-11-08,08:19:09.894000,14,1,83739,2.22,1,12,2023-11-11,2023-11-10,27
103449,5127,2023-11-08,08:53:09.829000,2023-11-08,08:53:09.829000,7,6,32958,3.40,1,110,2023-11-12,2023-11-15,22
103450,5128,2023-11-08,08:59:09.949000,2023-11-08,08:59:09.949000,3,19,53451,2.15,3,176,2023-11-12,2023-11-08,4
103451,5129,2023-11-08,09:47:10.110000,2023-11-08,09:47:10.110000,12,1,49085,3.40,2,235,2023-11-12,2023-11-11,18
103452,5130,2023-11-08,09:53:09.813000,2023-11-08,09:53:09.813000,11,7,12520,3.18,3,75,2023-11-10,2023-11-10,30
103453,5131,2023-11-08,12:01:09.833000,2023-11-08,12:01:09.833000,20,9,46603,3.25,2,168,2023-11-10,2023-11-11,8
103454,5132,2023-11-08,13:09:10.084000,2023-11-08,13:09:10.084000,2,15,46935,3.32,2,5,2023-11-09,2023-11-09,13
103455,5133,2023-11-08,13:25:09.695000,2023-11-08,13:25:09.695000,19,3,10718,3.47,2,17,2023-11-09,2023-11-09,7
103456,5134,2023-11-08,13:58:09.819000,2023-11-08,13:58:09.819000,12,18,62106,3.80,3,74,2023-11-11,2023-11-13,2
103457,5135,2023-11-08,14:36:09.837000,2023-11-08,14:36:09.837000,4,10,17282,3.34,1,82,2023-11-10,2023-11-15,25
103458,5136,2023-11-08,15:13:10.357000,2023-11-08,15:13:10.357000,9,16,2907,2.91,2,196,2023-11-11,2023-11-13,25
103459,5137,2023-11-08,15:31:09.882000,2023-11-08,15:31:09.882000,3,14,57937,2.75,3,176,2023-11-08,2023-11-14,8
103460,5138,2023-11-08,15:46:10.128000,2023-11-08,15:46:10.128000,3,17,2121,3.43,3,248,2023-11-10,2023-11-09,4
103461,5139,2023-11-08,15:50:09.857000,2023-11-08,15:50:09.857000,3,8,30397,2.50,3,40,2023-11-10,2023-11-12,14
103462,5140,2023-11-08,15:57:09.851000,2023-11-08,15:57:09.851000,16,13,42483,2.39,3,166,2023-11-09,2023-11-11,28
103463,5141,2023-11-08,17:58:09.931000,2023-11-08,17:58:09.931000,2,6,31426,2.64,3,186,2023-11-09,2023-11-12,4
103464,5142,2023-11-08,18:15:10.040000,2023-11-08,18:15:10.040000,5,5,3810,2.28,3,245,2023-11-10,2023-11-10,11
103465,5143,2023-11-08,18:50:09.783000,2023-11-08,18:50:09.783000,6,10,50214,2.03,1,59,2023-11-12,2023-11-15,3
103466,5144,2023-11-09,08:34:09.959000,2023-11-09,08:34:09.959000,20,2,86032,3.25,3,84,2023-11-13,2023-11-10,17
103467,5145,2023-11-09,09:10:09.717000,2023-11-09,09:10:09.717000,3,9,4453,3.10,3,227,2023-11-10,2023-11-09,27
103468,5146,2023-11-09,10:09:10.073000,2023-11-09,10:09:10.073000,14,19,50217,2.39,1,21,2023-11-13,2023-11-11,5
103469,5147,2023-11-09,10:50:10.286000,2023-11-09,10:50:10.286000,10,20,89495,2.60,3,83,2023-11-13,2023-11-12,21
103470,5148,2023-11-09,12:26:10.563000,2023-11-09,12:26:10.563000,11,4,97084,2.88,3,174,2023-11-14,2023-11-12,17
103471,5149,2023-11-09,12:42:10.062000,2023-11-09,12:42:10.062000,15,5,81345,3.61,1,96,2023-11-13,2023-11-09,10
103472,5150,2023-11-09,13:47:09.854000,2023-11-09,13:47:09.854000,12,2,27768,2.93,3,42,2023-11-14,2023-11-11,28
103473,5151,2023-11-09,13:53:09.807000,2023-11-09,13:53:09.807000,5,12,78484,2.07,2,94,2023-11-12,2023-11-14,19
103474,5152,2023-11-09,14:03:09.789000,2023-11-09,14:03:09.789000,6,6,52944,2.59,1,220,2023-11-14,2023-11-13,6
103475,2457,2023-05-25,17:51:09.970000,2023-05-25,17:51:09.970000,9,3,33540,2.59,3,120,2023-05-27,2023-05-27,6
103476,5153,2023-11-09,14:14:09.891000,2023-11-09,14:14:09.891000,15,10,14895,2.71,3,134,2023-11-13,2023-11-15,5
103477,5154,2023-11-09,14:19:09.598000,2023-11-09,14:19:09.598000,8,11,51226,2.20,2,47,2023-11-13,2023-11-13,22
103478,5155,2023-11-09,14:42:09.965000,2023-11-09,14:42:09.965000,16,15,27751,3.58,1,16,2023-11-13,2023-11-11,1
103479,5156,2023-11-09,14:53:09.772000,2023-11-09,14:53:09.772000,16,15,57789,3.52,3,185,2023-11-10,2023-11-14,10
103480,5157,2023-11-09,16:12:10.273000,2023-11-09,16:12:10.273000,15,15,85143,2.76,2,158,2023-11-13,2023-11-13,11
103481,5158,2023-11-09,16:19:09.837000,2023-11-09,16:19:09.837000,6,8,39408,2.15,2,214,2023-11-10,2023-11-14,19
103482,5159,2023-11-09,17:10:10.101000,2023-11-09,17:10:10.101000,15,17,89782,2.05,1,177,2023-11-11,2023-11-12,25
103483,5160,2023-11-09,17:53:09.913000,2023-11-09,17:53:09.913000,1,7,16190,2.60,2,195,2023-11-10,2023-11-15,21
103484,5161,2023-11-09,17:59:09.987000,2023-11-09,17:59:09.987000,10,8,33199,3.55,3,136,2023-11-13,2023-11-15,8
103485,5162,2023-11-09,18:09:09.783000,2023-11-09,18:09:09.783000,1,7,40818,2.65,2,237,2023-11-13,2023-11-14,15
103486,5163,2023-11-09,18:33:10.115000,2023-11-09,18:33:10.115000,9,8,25408,3.53,1,158,2023-11-14,2023-11-11,10
103487,5164,2023-11-10,08:15:11.264000,2023-11-10,08:15:11.264000,9,6,58753,3.32,3,240,2023-11-12,2023-11-12,19
103488,7772,2024-04-12,12:48:10.166000,2024-04-12,12:48:10.166000,16,19,51669,2.42,2,72,2024-04-16,2024-04-19,11
103489,5166,2023-11-10,09:06:10.114000,2023-11-10,09:06:10.114000,5,17,67157,3.77,1,27,2023-11-10,2023-11-13,22
103490,5167,2023-11-10,10:02:09.920000,2023-11-10,10:02:09.920000,4,17,54490,2.74,2,99,2023-11-16,2023-11-15,6
103491,5168,2023-11-10,11:08:10.037000,2023-11-10,11:08:10.037000,14,5,2325,3.30,3,35,2023-11-13,2023-11-11,1
